achr,astart,aend,bchr,bstart,bend,size,sizebins,binsize,dil_size1,dil_iter1,dil_size2,dil_iter2,inter_z_thresh,kernel_size
chr1,103200000.0,103232000.0,chr1,103168000.0,103232000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,103264000.0,103296000.0,chr1,103232000.0,103296000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,103680000.0,103808000.0,chr1,103648000.0,103808000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,103936000.0,104032000.0,chr1,103904000.0,104032000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,103680000.0,103712000.0,chr1,104032000.0,104096000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,104064000.0,104096000.0,chr1,104032000.0,104096000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,104224000.0,104352000.0,chr1,104224000.0,104352000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,104448000.0,104768000.0,chr1,104416000.0,104768000.0,320000.0,10,32000.0,1,1,1,1,0.5,11
chr1,104256000.0,104352000.0,chr1,104448000.0,104576000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,104480000.0,104544000.0,chr1,104704000.0,104736000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,104928000.0,105088000.0,chr1,104928000.0,105088000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,104544000.0,104608000.0,chr1,105056000.0,105152000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,104640000.0,104672000.0,chr1,105056000.0,105088000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,105280000.0,105408000.0,chr1,105248000.0,105376000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,105024000.0,105056000.0,chr1,105312000.0,105344000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,105600000.0,105728000.0,chr1,105568000.0,105696000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,105888000.0,106112000.0,chr1,105888000.0,106080000.0,224000.0,7,32000.0,1,1,1,1,0.5,11
chr1,106272000.0,106368000.0,chr1,105920000.0,106016000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,105888000.0,106048000.0,chr1,106208000.0,106400000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,106208000.0,106464000.0,chr1,106176000.0,106464000.0,256000.0,8,32000.0,1,1,1,1,0.5,11
chr1,106816000.0,106976000.0,chr1,106784000.0,106944000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,107200000.0,107296000.0,chr1,107168000.0,107264000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,106848000.0,106912000.0,chr1,107232000.0,107264000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,107552000.0,107712000.0,chr1,107552000.0,107712000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,108128000.0,108352000.0,chr1,108096000.0,108320000.0,224000.0,7,32000.0,1,1,1,1,0.5,11
chr1,108480000.0,108544000.0,chr1,108224000.0,108256000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,108160000.0,108320000.0,chr1,108448000.0,108576000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,108416000.0,108576000.0,chr1,108416000.0,108576000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,108768000.0,108928000.0,chr1,108736000.0,108928000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,108480000.0,108512000.0,chr1,108832000.0,108864000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,109280000.0,109408000.0,chr1,109280000.0,109408000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,109632000.0,109728000.0,chr1,109632000.0,109696000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,110016000.0,110176000.0,chr1,110016000.0,110144000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,110528000.0,110720000.0,chr1,110528000.0,110688000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,110560000.0,110656000.0,chr1,111008000.0,111136000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,111008000.0,111168000.0,chr1,110976000.0,111168000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,111360000.0,111424000.0,chr1,111136000.0,111200000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,111136000.0,111232000.0,chr1,111328000.0,111456000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,111296000.0,111616000.0,chr1,111296000.0,111584000.0,320000.0,10,32000.0,1,1,1,1,0.5,11
chr1,111680000.0,111712000.0,chr1,111648000.0,111680000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,112544000.0,112608000.0,chr1,112512000.0,112608000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,112992000.0,113152000.0,chr1,112992000.0,113152000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,113280000.0,113344000.0,chr1,113248000.0,113312000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,113472000.0,113632000.0,chr1,113440000.0,113632000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,113216000.0,113248000.0,chr1,113472000.0,113504000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,113280000.0,113344000.0,chr1,113504000.0,113536000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,114848000.0,114976000.0,chr1,114848000.0,114944000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,115136000.0,115168000.0,chr1,114880000.0,114944000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,114880000.0,114976000.0,chr1,115072000.0,115168000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,115136000.0,115200000.0,chr1,115136000.0,115200000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,118336000.0,118528000.0,chr1,118336000.0,118496000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,118720000.0,118752000.0,chr1,118400000.0,118464000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,118400000.0,118528000.0,chr1,118592000.0,118752000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,136960000.0,137120000.0,chr1,136928000.0,137120000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,137216000.0,137344000.0,chr1,136960000.0,137088000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,136960000.0,137120000.0,chr1,137184000.0,137376000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,137216000.0,137344000.0,chr1,137216000.0,137344000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,139008000.0,139392000.0,chr1,139008000.0,139360000.0,384000.0,12,32000.0,1,1,1,1,0.5,11
chr1,139488000.0,139648000.0,chr1,139040000.0,139360000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,139040000.0,139392000.0,chr1,139424000.0,139680000.0,352000.0,11,32000.0,1,1,1,1,0.5,11
chr1,139456000.0,139680000.0,chr1,139456000.0,139680000.0,224000.0,7,32000.0,1,1,1,1,0.5,11
chr1,143328000.0,143360000.0,chr1,139648000.0,139680000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,140960000.0,141120000.0,chr1,140960000.0,141120000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,141216000.0,141312000.0,chr1,140992000.0,141088000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,140960000.0,141120000.0,chr1,141184000.0,141344000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,141248000.0,141312000.0,chr1,141216000.0,141312000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,141440000.0,141664000.0,chr1,141440000.0,141664000.0,224000.0,7,32000.0,1,1,1,1,0.5,11
chr1,141760000.0,141856000.0,chr1,141760000.0,141856000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,141792000.0,141824000.0,chr1,141984000.0,142048000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,141984000.0,142112000.0,chr1,141984000.0,142080000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,142144000.0,142272000.0,chr1,142400000.0,142496000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,142432000.0,142560000.0,chr1,142400000.0,142560000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,143200000.0,143456000.0,chr1,143200000.0,143424000.0,256000.0,8,32000.0,1,1,1,1,0.5,11
chr1,143744000.0,143808000.0,chr1,143264000.0,143360000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,143232000.0,143424000.0,chr1,143648000.0,143840000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,143648000.0,143776000.0,chr1,143616000.0,143776000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,144032000.0,144064000.0,chr1,144000000.0,144032000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,144416000.0,144576000.0,chr1,144384000.0,144544000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,144672000.0,144704000.0,chr1,144640000.0,144704000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,144736000.0,144800000.0,chr1,144672000.0,144800000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,144864000.0,144960000.0,chr1,144832000.0,144960000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,145280000.0,145408000.0,chr1,145248000.0,145408000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,145472000.0,145568000.0,chr1,145440000.0,145568000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,145280000.0,145312000.0,chr1,145504000.0,145568000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,145920000.0,146016000.0,chr1,145888000.0,145984000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,146656000.0,146848000.0,chr1,146656000.0,146848000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,146944000.0,147200000.0,chr1,146912000.0,147200000.0,256000.0,8,32000.0,1,1,1,1,0.5,11
chr1,147424000.0,147552000.0,chr1,147104000.0,147296000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,147200000.0,147328000.0,chr1,147168000.0,147296000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,147072000.0,147328000.0,chr1,147392000.0,147552000.0,256000.0,8,32000.0,1,1,1,1,0.5,11
chr1,147424000.0,147552000.0,chr1,147392000.0,147552000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,147584000.0,147680000.0,chr1,147584000.0,147680000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,147744000.0,147872000.0,chr1,147744000.0,147872000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,148000000.0,148064000.0,chr1,147968000.0,148064000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,148352000.0,148416000.0,chr1,148128000.0,148160000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,148128000.0,148192000.0,chr1,148320000.0,148416000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,148320000.0,148512000.0,chr1,148288000.0,148480000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,148480000.0,148864000.0,chr1,148480000.0,148864000.0,384000.0,12,32000.0,1,1,1,1,0.5,11
chr1,147904000.0,147936000.0,chr1,148544000.0,148576000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,148384000.0,148544000.0,chr1,148640000.0,148768000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,149056000.0,149152000.0,chr1,149024000.0,149152000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,149184000.0,149408000.0,chr1,149184000.0,149376000.0,224000.0,7,32000.0,1,1,1,1,0.5,11
chr1,149472000.0,149632000.0,chr1,149440000.0,149632000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,149728000.0,149984000.0,chr1,149696000.0,149952000.0,256000.0,8,32000.0,1,1,1,1,0.5,11
chr1,149472000.0,149600000.0,chr1,149760000.0,149888000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,150048000.0,150208000.0,chr1,150016000.0,150208000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,149792000.0,149888000.0,chr1,150112000.0,150208000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,150336000.0,150464000.0,chr1,150304000.0,150432000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,150080000.0,150176000.0,chr1,150368000.0,150464000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,150464000.0,150592000.0,chr1,150464000.0,150592000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,150624000.0,150720000.0,chr1,150592000.0,150720000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,151328000.0,151456000.0,chr1,151328000.0,151456000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,151360000.0,151424000.0,chr1,151584000.0,151648000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,151584000.0,151712000.0,chr1,151552000.0,151712000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,152544000.0,152672000.0,chr1,152512000.0,152640000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,152704000.0,152800000.0,chr1,152672000.0,152800000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,152480000.0,152608000.0,chr1,152704000.0,152800000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,153152000.0,153344000.0,chr1,153120000.0,153312000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,153440000.0,153664000.0,chr1,153408000.0,153632000.0,224000.0,7,32000.0,1,1,1,1,0.5,11
chr1,153152000.0,153280000.0,chr1,153472000.0,153600000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,153792000.0,153984000.0,chr1,153760000.0,153952000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,153472000.0,153600000.0,chr1,153824000.0,153952000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,153856000.0,153920000.0,chr1,154048000.0,154144000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,154048000.0,154208000.0,chr1,154048000.0,154208000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,154400000.0,154560000.0,chr1,154368000.0,154560000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,154880000.0,154944000.0,chr1,154496000.0,154624000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,154592000.0,154720000.0,chr1,154560000.0,154720000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,154400000.0,154496000.0,chr1,154656000.0,154720000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,154816000.0,155008000.0,chr1,154784000.0,155008000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,154464000.0,154688000.0,chr1,154848000.0,155008000.0,224000.0,7,32000.0,1,1,1,1,0.5,11
chr1,155136000.0,155328000.0,chr1,155136000.0,155296000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,155488000.0,155616000.0,chr1,155488000.0,155584000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,155136000.0,155232000.0,chr1,155520000.0,155584000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,155872000.0,156000000.0,chr1,155872000.0,156000000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,156224000.0,156384000.0,chr1,156224000.0,156384000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,156768000.0,156928000.0,chr1,156768000.0,156928000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,160192000.0,160544000.0,chr1,158176000.0,158656000.0,352000.0,11,32000.0,1,1,1,1,0.5,11
chr1,160544000.0,160640000.0,chr1,158240000.0,158368000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,158304000.0,158560000.0,chr1,158272000.0,158560000.0,256000.0,8,32000.0,1,1,1,1,0.5,11
chr1,156832000.0,156864000.0,chr1,158368000.0,158400000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,158880000.0,158912000.0,chr1,158848000.0,158880000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,159328000.0,159488000.0,chr1,159296000.0,159456000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,159680000.0,159808000.0,chr1,159648000.0,159808000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,159392000.0,159424000.0,chr1,159712000.0,159744000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,159936000.0,160000000.0,chr1,159904000.0,160000000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,160160000.0,160480000.0,chr1,160160000.0,160480000.0,320000.0,10,32000.0,1,1,1,1,0.5,11
chr1,158400000.0,158624000.0,chr1,160192000.0,160448000.0,224000.0,7,32000.0,1,1,1,1,0.5,11
chr1,158240000.0,158464000.0,chr1,160256000.0,160512000.0,224000.0,7,32000.0,1,1,1,1,0.5,11
chr1,160832000.0,160928000.0,chr1,160352000.0,160448000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,158144000.0,158432000.0,chr1,160384000.0,160704000.0,288000.0,9,32000.0,1,1,1,1,0.5,11
chr1,160160000.0,160224000.0,chr1,160384000.0,160448000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,160512000.0,160608000.0,chr1,160480000.0,160576000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,158496000.0,158528000.0,chr1,160544000.0,160576000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,160320000.0,160416000.0,chr1,160544000.0,160640000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,160672000.0,160736000.0,chr1,160640000.0,160736000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,160384000.0,160448000.0,chr1,160864000.0,160896000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,160960000.0,161120000.0,chr1,160960000.0,161088000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,160960000.0,161056000.0,chr1,161184000.0,161312000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,161184000.0,161280000.0,chr1,161152000.0,161280000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,161504000.0,161600000.0,chr1,161504000.0,161600000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,161760000.0,161888000.0,chr1,161728000.0,161888000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,162048000.0,162144000.0,chr1,162016000.0,162112000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,162624000.0,162656000.0,chr1,162592000.0,162624000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,162976000.0,163104000.0,chr1,162976000.0,163072000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,163264000.0,163360000.0,chr1,163232000.0,163328000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,163552000.0,163744000.0,chr1,163552000.0,163744000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,163904000.0,163936000.0,chr1,163616000.0,163648000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,163552000.0,163712000.0,chr1,163872000.0,164000000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,163840000.0,164000000.0,chr1,163840000.0,163968000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,164160000.0,164288000.0,chr1,164128000.0,164256000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,164672000.0,164704000.0,chr1,164640000.0,164672000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,164672000.0,164704000.0,chr1,164704000.0,164736000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,164864000.0,164992000.0,chr1,164832000.0,164960000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,165184000.0,165216000.0,chr1,165184000.0,165216000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,165504000.0,165536000.0,chr1,165472000.0,165504000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,166144000.0,166304000.0,chr1,166144000.0,166304000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,166432000.0,166688000.0,chr1,166400000.0,166656000.0,256000.0,8,32000.0,1,1,1,1,0.5,11
chr1,166784000.0,166880000.0,chr1,166752000.0,166880000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,166592000.0,166624000.0,chr1,166816000.0,166848000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,166912000.0,167008000.0,chr1,166880000.0,166976000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,167232000.0,167328000.0,chr1,167200000.0,167296000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,167392000.0,167424000.0,chr1,167360000.0,167392000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,167680000.0,167808000.0,chr1,167680000.0,167808000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,167808000.0,167904000.0,chr1,167808000.0,167904000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,168320000.0,168384000.0,chr1,168288000.0,168384000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,168768000.0,168864000.0,chr1,168768000.0,168832000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,169184000.0,169280000.0,chr1,169152000.0,169248000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,169376000.0,169504000.0,chr1,169376000.0,169504000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,169760000.0,169824000.0,chr1,169728000.0,169824000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,169920000.0,170112000.0,chr1,169920000.0,170080000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,170432000.0,170592000.0,chr1,170432000.0,170560000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,169952000.0,169984000.0,chr1,170560000.0,170592000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,170816000.0,170944000.0,chr1,170784000.0,170944000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,170464000.0,170528000.0,chr1,170848000.0,170912000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,171104000.0,171232000.0,chr1,171072000.0,171232000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,171264000.0,171424000.0,chr1,171232000.0,171392000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,171104000.0,171168000.0,chr1,171328000.0,171360000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,171584000.0,171744000.0,chr1,171552000.0,171712000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,171136000.0,171232000.0,chr1,171680000.0,171776000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,171936000.0,172064000.0,chr1,171904000.0,172032000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,172256000.0,172448000.0,chr1,172256000.0,172416000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,172640000.0,172704000.0,chr1,172288000.0,172384000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,172608000.0,172768000.0,chr1,172576000.0,172768000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,172288000.0,172512000.0,chr1,172608000.0,172768000.0,224000.0,7,32000.0,1,1,1,1,0.5,11
chr1,172864000.0,172992000.0,chr1,172832000.0,172992000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,173472000.0,173632000.0,chr1,173440000.0,173632000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,173888000.0,173952000.0,chr1,173856000.0,173952000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,173984000.0,174112000.0,chr1,173984000.0,174112000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,173888000.0,174112000.0,chr1,174208000.0,174368000.0,224000.0,7,32000.0,1,1,1,1,0.5,11
chr1,174208000.0,174496000.0,chr1,174208000.0,174496000.0,288000.0,9,32000.0,1,1,1,1,0.5,11
chr1,174688000.0,174784000.0,chr1,174656000.0,174752000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,174880000.0,174976000.0,chr1,174880000.0,174976000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,175072000.0,175200000.0,chr1,175040000.0,175200000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,174912000.0,174944000.0,chr1,175104000.0,175136000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,175360000.0,175584000.0,chr1,175360000.0,175552000.0,224000.0,7,32000.0,1,1,1,1,0.5,11
chr1,176128000.0,176320000.0,chr1,176096000.0,176320000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,176448000.0,176512000.0,chr1,176448000.0,176512000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,177696000.0,177824000.0,chr1,177664000.0,177824000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,177856000.0,177984000.0,chr1,177856000.0,177984000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,178432000.0,178592000.0,chr1,178400000.0,178592000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,180704000.0,180928000.0,chr1,180704000.0,180928000.0,224000.0,7,32000.0,1,1,1,1,0.5,11
chr1,181856000.0,182016000.0,chr1,181824000.0,182016000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,181920000.0,181984000.0,chr1,182080000.0,182176000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,182112000.0,182144000.0,chr1,182080000.0,182144000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,182464000.0,182528000.0,chr1,182464000.0,182528000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,182656000.0,182688000.0,chr1,182624000.0,182656000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,182880000.0,182912000.0,chr1,182848000.0,182880000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,183040000.0,183232000.0,chr1,183040000.0,183232000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,182784000.0,182816000.0,chr1,183136000.0,183168000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,183936000.0,183968000.0,chr1,183904000.0,183936000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,184512000.0,184576000.0,chr1,184512000.0,184544000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,185312000.0,185344000.0,chr1,185280000.0,185312000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,185952000.0,186080000.0,chr1,185920000.0,186048000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,186528000.0,186656000.0,chr1,186496000.0,186624000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,186944000.0,187008000.0,chr1,186912000.0,187008000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,187136000.0,187296000.0,chr1,187136000.0,187264000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,188576000.0,188640000.0,chr1,188544000.0,188608000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,188928000.0,189152000.0,chr1,188928000.0,189120000.0,224000.0,7,32000.0,1,1,1,1,0.5,11
chr1,189280000.0,189472000.0,chr1,189280000.0,189472000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,189536000.0,189792000.0,chr1,189536000.0,189760000.0,256000.0,8,32000.0,1,1,1,1,0.5,11
